Company Code,Internal ID,SubTran ID,Document No.,Year,Line Item,Period,Posting Period,Document Date,Local Currency Code,Local Amount (Debit),Local Amount (Credit),Document Currency Code,Document Amount (Debit),Document Amount (Credit),GL Account Number,GL Account Name,Entity Name,Tax Registration Number,Department,Class,Location,Journal Description,Transaction Type,Creator
United Kingdom,7945,126,523,2015,33,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,34,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,35,8,Aug 2015,8/31/2015,GBP,400,0,GBP,400,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,7945,126,523,2015,36,8,Aug 2015,8/31/2015,GBP,0,400,GBP,0,400,2601,2601 Project Cost Variance,PRJ1121 Avecto Technology : Avecto Technology : Financial system deployment,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1121 Avecto Technology : Financial system deployment; memo: Business process auditing and analysis,Journal,George Villa
United Kingdom,8044,127,53,2015,1,9,Sep 2015,9/2/2015,GBP,8064,0,GBP,8064,0,1001,1001 UK Operating Account,CertiVox Systems,,,,,53,CustPymt,George Villa
United Kingdom,8044,127,53,2015,2,9,Sep 2015,9/2/2015,GBP,0,8064,GBP,0,8064,1100,1100 Fees Receivable,CertiVox Systems,,,,,53,CustPymt,George Villa
United Kingdom,8053,128,73,2015,1,8,Aug 2015,8/27/2015,GBP,0,385,GBP,0,385,2000,2000 Accounts Payable,Lucy Baker,,,,,Servica Internationale Onsite with Client,ExpRept,George Villa
United Kingdom,8053,128,73,2015,2,8,Aug 2015,8/27/2015,GBP,350,0,GBP,350,0,6300,6300 General and Administrative : Travel Expenses,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,,,,Airfare,ExpRept,George Villa
United Kingdom,8053,128,73,2015,3,8,Aug 2015,8/27/2015,GBP,35,0,GBP,35,0,6352,6352 General and Administrative : Travel Expenses : Travel Expense : Meals & Entertainment,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,,,,Business meal,ExpRept,George Villa
United Kingdom,8054,129,524,2015,1,8,Aug 2015,8/31/2015,GBP,720,0,GBP,720,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8054,129,524,2015,2,8,Aug 2015,8/31/2015,GBP,0,720,GBP,0,720,2601,2601 Project Cost Variance,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8054,129,524,2015,3,8,Aug 2015,8/31/2015,GBP,720,0,GBP,720,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8054,129,524,2015,4,8,Aug 2015,8/31/2015,GBP,0,720,GBP,0,720,2601,2601 Project Cost Variance,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8054,129,524,2015,5,8,Aug 2015,8/31/2015,GBP,720,0,GBP,720,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8054,129,524,2015,6,8,Aug 2015,8/31/2015,GBP,0,720,GBP,0,720,2601,2601 Project Cost Variance,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8054,129,524,2015,7,8,Aug 2015,8/31/2015,GBP,720,0,GBP,720,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8054,129,524,2015,8,8,Aug 2015,8/31/2015,GBP,0,720,GBP,0,720,2601,2601 Project Cost Variance,PRJ1127 Servica Internationale : Servica Internationale : System Integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Servica Internationale : PRJ1127 Servica Internationale : System Integration; memo: Project management services,Journal,George Villa
United Kingdom,8775,130,0760,2015,1,8,Aug 2015,8/28/2015,GBP,540,0,GBP,540,0,1100,1100 Fees Receivable,Carrefour City,,,,,0760,CustInvc,Tom Curtress
United Kingdom,8775,130,0760,2015,2,8,Aug 2015,8/28/2015,GBP,0,450,GBP,0,450,4003,4003 Revenue : Software License/Subscription,Carrefour City,,,,,Licence to access to NetSuite Essentials Recordings.,CustInvc,Tom Curtress
United Kingdom,8775,130,0760,2015,5,8,Aug 2015,8/28/2015,GBP,0,90,GBP,0,90,2951,2951 MOSS VAT on Sales GB,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,CustInvc,Tom Curtress
United Kingdom,8776,131,54,2015,1,9,Sep 2015,9/27/2015,GBP,540,0,GBP,540,0,1001,1001 UK Operating Account,Carrefour City,,,,,54,CustPymt,Tom Curtress
United Kingdom,8776,131,54,2015,2,9,Sep 2015,9/27/2015,GBP,0,540,GBP,0,540,1100,1100 Fees Receivable,Carrefour City,,,,,54,CustPymt,Tom Curtress
United Kingdom,8862,132,VB.AAA_00003,2015,1,7,Jul 2015,7/13/2015,GBP,0,1560,GBP,0,1560,2000,2000 Accounts Payable,AAA Consulting,,,,,VB.AAA_00003,VendBill,Angela Sargent
United Kingdom,8862,132,VB.AAA_00003,2015,2,7,Jul 2015,7/13/2015,GBP,1300,0,GBP,1300,0,6370,6370 General and Administrative : Advertising,,,,,,Advertising,VendBill,Angela Sargent
United Kingdom,8862,132,VB.AAA_00003,2015,3,7,Jul 2015,7/13/2015,GBP,260,0,GBP,260,0,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendBill,Angela Sargent
United Kingdom,8870,133,46,2015,1,7,Jul 2015,7/13/2015,GBP,0,2537.17,GBP,0,2537.17,2201,2201 Inventory Received Not Billed,Micro Shop,,,,05 UK Warehouse,46,ItemRcpt,Marc Collins
United Kingdom,8870,133,46,2015,2,7,Jul 2015,7/13/2015,GBP,2537.17,0,GBP,2537.17,0,1301,1301 IT Equipment,,,,,05 UK Warehouse,46,ItemRcpt,Marc Collins
United Kingdom,8871,134,VB.MS_0003,2015,1,7,Jul 2015,7/13/2015,GBP,0,3044.6,GBP,0,3044.6,2000,2000 Accounts Payable,Micro Shop,,,,,VB.MS_0003,VendBill,Marc Collins
United Kingdom,8871,134,VB.MS_0003,2015,2,7,Jul 2015,7/13/2015,GBP,2537.17,0,GBP,2537.17,0,2201,2201 Inventory Received Not Billed,,,,,,VB.MS_0003,VendBill,Marc Collins
United Kingdom,8871,134,VB.MS_0003,2015,4,7,Jul 2015,7/13/2015,GBP,507.43,0,GBP,507.43,0,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendBill,Marc Collins
United Kingdom,8883,135,75,2015,1,7,Jul 2015,7/27/2015,GBP,0,606.07,GBP,0,606.07,2000,2000 Accounts Payable,Eric Evans,,,,,Onsite at Avecto Technology 12/23-12/24,ExpRept,Olivia King
United Kingdom,8883,135,75,2015,2,7,Jul 2015,7/27/2015,GBP,380.02,0,GBP,380.02,0,6300,6300 General and Administrative : Travel Expenses,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,,,,Airfare,ExpRept,Olivia King
United Kingdom,8883,135,75,2015,3,7,Jul 2015,7/27/2015,GBP,128.55,0,GBP,128.55,0,6300,6300 General and Administrative : Travel Expenses,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,,,,Hotel,ExpRept,Olivia King
United Kingdom,8883,135,75,2015,4,7,Jul 2015,7/27/2015,GBP,97.5,0,GBP,97.5,0,6352,6352 General and Administrative : Travel Expenses : Travel Expense : Meals & Entertainment,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,,,,Business meal,ExpRept,Olivia King
United Kingdom,8884,136,559,2015,1,7,Jul 2015,7/31/2015,GBP,420,0,GBP,420,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1125 Avecto Technology : ERP integration; memo: Project management services,Journal,Olivia King
United Kingdom,8884,136,559,2015,2,7,Jul 2015,7/31/2015,GBP,0,420,GBP,0,420,2601,2601 Project Cost Variance,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1125 Avecto Technology : ERP integration; memo: Project management services,Journal,Olivia King
United Kingdom,8884,136,559,2015,3,7,Jul 2015,7/31/2015,GBP,780,0,GBP,780,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,Prof. Services,04-System Integration,,Time Entry for United Kingdom: Avecto Technology : PRJ1125 Avecto Technology : ERP integration; memo: Project management services,Journal,Olivia King
United Kingdom,8884,136,559,2015,4,7,Jul 2015,7/31/2015,GBP,0,780,GBP,0,780,2601,2601 Project Cost Variance,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,Prof. Services,04-System Integration,,Time Entry for United Kingdom: Avecto Technology : PRJ1125 Avecto Technology : ERP integration; memo: Project management services,Journal,Olivia King
United Kingdom,8884,136,559,2015,5,7,Jul 2015,7/31/2015,GBP,420,0,GBP,420,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1125 Avecto Technology : ERP integration; memo: Project management services,Journal,Olivia King
United Kingdom,8884,136,559,2015,6,7,Jul 2015,7/31/2015,GBP,0,420,GBP,0,420,2601,2601 Project Cost Variance,PRJ1125 Avecto Technology : Avecto Technology : ERP integration,,Prof. Services,01-Consulting,,Time Entry for United Kingdom: Avecto Technology : PRJ1125 Avecto Technology : ERP integration; memo: Project management services,Journal,Olivia King
United Kingdom,9211,138,78,2015,1,7,Jul 2015,7/20/2015,GBP,0,386,GBP,0,386,2000,2000 Accounts Payable,Robin Miles,,,,,Onsite at Antalis Group,ExpRept,Olivia King
United Kingdom,9211,138,78,2015,2,7,Jul 2015,7/20/2015,GBP,360,0,GBP,360,0,6300,6300 General and Administrative : Travel Expenses,PRJ1144 Antalis Group : System Tuning Project,,,,,Airfare,ExpRept,Olivia King
United Kingdom,9211,138,78,2015,3,7,Jul 2015,7/20/2015,GBP,26,0,GBP,26,0,6352,6352 General and Administrative : Travel Expenses : Travel Expense : Meals & Entertainment,PRJ1144 Antalis Group : System Tuning Project,,,,,Business meal,ExpRept,Olivia King
United Kingdom,9213,139,565,2015,1,7,Jul 2015,7/31/2015,GBP,16250,0,GBP,16250,0,2105,2105 Deferred Revenue,PRJ1144 Antalis Group : System Tuning Project,,,,,Rev Rec Destination,Journal,Olivia King
United Kingdom,9213,139,565,2015,2,7,Jul 2015,7/31/2015,GBP,0,16250,GBP,0,16250,4005,4005 Revenue : Professional Services,PRJ1144 Antalis Group : System Tuning Project,,,,,Rev Rec Source,Journal,Olivia King
United Kingdom,9214,140,566,2015,1,7,Jul 2015,7/20/2015,GBP,416,0,GBP,416,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,2,7,Jul 2015,7/20/2015,GBP,0,416,GBP,0,416,2601,2601 Project Cost Variance,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,3,7,Jul 2015,7/20/2015,GBP,416,0,GBP,416,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,4,7,Jul 2015,7/20/2015,GBP,0,416,GBP,0,416,2601,2601 Project Cost Variance,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,5,7,Jul 2015,7/20/2015,GBP,416,0,GBP,416,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,6,7,Jul 2015,7/20/2015,GBP,0,416,GBP,0,416,2601,2601 Project Cost Variance,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,7,7,Jul 2015,7/20/2015,GBP,416,0,GBP,416,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,8,7,Jul 2015,7/20/2015,GBP,0,416,GBP,0,416,2601,2601 Project Cost Variance,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,9,7,Jul 2015,7/20/2015,GBP,416,0,GBP,416,0,6240,6240 General and Administrative : Salaries & Wages : Direct Labor,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9214,140,566,2015,10,7,Jul 2015,7/20/2015,GBP,0,416,GBP,0,416,2601,2601 Project Cost Variance,PRJ1144 Antalis Group : System Tuning Project,,Sales,01-Consulting,,Time Entry for United Kingdom: Antalis Group : PRJ1144 System Tuning Project; memo: Consulting and auditing services,Journal,Olivia King
United Kingdom,9314,141,VB_MS_00044,2015,1,7,Jul 2015,7/18/2015,GBP,0,1936.41,GBP,0,1936.41,2000,2000 Accounts Payable,Micro Shop,,,,,Micro Shop-Corporate,VendBill,Marc Collins
United Kingdom,9314,141,VB_MS_00044,2015,2,7,Jul 2015,7/18/2015,GBP,1613.68,0,GBP,1613.68,0,6890,6890 General and Administrative : Other Expense : Miscellaneous Expense,PRJ1144 Antalis Group : System Tuning Project,,,,,Dell Networking Switch,VendBill,Marc Collins
United Kingdom,9314,141,VB_MS_00044,2015,4,7,Jul 2015,7/18/2015,GBP,322.73,0,GBP,322.73,0,1963,1963 VAT on Purchases,HM Revenue & Customs : HM Customs & Excise 4,,,,,VAT,VendBill,Marc Collins
